left_index,right_index,left_id_consulta,right_id_consulta,left_id_consulta_original,right_id_consulta_original,left_record_key,right_record_key,left_name,right_name,left_dob,right_dob,left_sex,right_sex,blocking_passes,full_name_score,birth_date_score,sex_score,last_names_score,contact_score,total_score,classification
11743,12305,DSS_M_MEX_1712_77,DSS_M_MEX_1408_39,DSS_M_MEX_1712_77,DSS_M_MEX_1408_39,transacciones|transacciones_mexico_2024.csv|77,transacciones|transacciones_mexico_2024.csv|639,d sanchez sanchez,daniel sanchez sanchez,1973-12-20,1973-12-20,M,M,birthdate_country | birthdate_lastname_soundex_country | email_exact,0.8083,1.0,1.0,1.0,1.0,0.9233,auto_match_supported_dob_surnames
11743,13925,DSS_M_MEX_1712_77,DSS_M_MEX_3001_92,DSS_M_MEX_1712_77,DSS_M_MEX_3001_92,transacciones|transacciones_mexico_2024.csv|77,transacciones|transacciones_mexico_2025.csv|592,d sanchez sanchez,daniel sanchez sanchez,1973-12-20,1973-12-20,M,M,birthdate_country | birthdate_lastname_soundex_country | email_exact | phone_country,0.8083,1.0,1.0,1.0,1.0,0.9233,auto_match_supported_dob_surnames
11743,12475,DSS_M_MEX_1712_77,DSS_M_MEX_0704_09,DSS_M_MEX_1712_77,DSS_M_MEX_0704_09,transacciones|transacciones_mexico_2024.csv|77,transacciones|transacciones_mexico_2024.csv|809,d sanchez sanchez,daniel sanchez sanchez,1973-12-20,1973-12-20,M,M,birthdate_country | birthdate_lastname_soundex_country | email_exact | phone_country,0.8083,1.0,1.0,1.0,1.0,0.9233,auto_match_supported_dob_surnames
12475,13925,DSS_M_MEX_0704_09,DSS_M_MEX_3001_92,DSS_M_MEX_0704_09,DSS_M_MEX_3001_92,transacciones|transacciones_mexico_2024.csv|809,transacciones|transacciones_mexico_2025.csv|592,daniel sanchez sanchez,daniel sanchez sanchez,1973-12-20,1973-12-20,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
12305,13925,DSS_M_MEX_1408_39,DSS_M_MEX_3001_92,DSS_M_MEX_1408_39,DSS_M_MEX_3001_92,transacciones|transacciones_mexico_2024.csv|639,transacciones|transacciones_mexico_2025.csv|592,daniel sanchez sanchez,daniel sanchez sanchez,1973-12-20,1973-12-20,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11491,11743,DSS_M_MEX_1302_92,DSS_M_MEX_1712_77,DSS_M_MEX_1302_92,DSS_M_MEX_1712_77,transacciones|transacciones_mexico_2023.csv|1492,transacciones|transacciones_mexico_2024.csv|77,daniel sanchez sanchez,d sanchez sanchez,1973-12-20,1973-12-20,M,M,birthdate_country | birthdate_lastname_soundex_country | email_exact,0.8083,1.0,1.0,1.0,1.0,0.9233,auto_match_supported_dob_surnames
11491,12305,DSS_M_MEX_1302_92,DSS_M_MEX_1408_39,DSS_M_MEX_1302_92,DSS_M_MEX_1408_39,transacciones|transacciones_mexico_2023.csv|1492,transacciones|transacciones_mexico_2024.csv|639,daniel sanchez sanchez,daniel sanchez sanchez,1973-12-20,1973-12-20,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
12305,12475,DSS_M_MEX_1408_39,DSS_M_MEX_0704_09,DSS_M_MEX_1408_39,DSS_M_MEX_0704_09,transacciones|transacciones_mexico_2024.csv|639,transacciones|transacciones_mexico_2024.csv|809,daniel sanchez sanchez,daniel sanchez sanchez,1973-12-20,1973-12-20,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11491,13925,DSS_M_MEX_1302_92,DSS_M_MEX_3001_92,DSS_M_MEX_1302_92,DSS_M_MEX_3001_92,transacciones|transacciones_mexico_2023.csv|1492,transacciones|transacciones_mexico_2025.csv|592,daniel sanchez sanchez,daniel sanchez sanchez,1973-12-20,1973-12-20,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11491,12475,DSS_M_MEX_1302_92,DSS_M_MEX_0704_09,DSS_M_MEX_1302_92,DSS_M_MEX_0704_09,transacciones|transacciones_mexico_2023.csv|1492,transacciones|transacciones_mexico_2024.csv|809,daniel sanchez sanchez,daniel sanchez sanchez,1973-12-20,1973-12-20,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11493,12622,AVH_M_MEX_2909_94,AVH_M_MEX_2008_56,AVH_M_MEX_2909_94,AVH_M_MEX_2008_56,transacciones|transacciones_mexico_2023.csv|1494,transacciones|transacciones_mexico_2024.csv|956,alejandro vargas hernandez,a vargas hernandez,1937-11-04,1937-11-04,M,M,birthdate_country | birthdate_lastname_soundex_country | email_exact | phone_country,0.7744,1.0,1.0,1.0,1.0,0.9097,auto_match_supported_dob_surnames
11493,12319,AVH_M_MEX_2909_94,AVH_M_MEX_1310_53,AVH_M_MEX_2909_94,AVH_M_MEX_1310_53,transacciones|transacciones_mexico_2023.csv|1494,transacciones|transacciones_mexico_2024.csv|653,alejandro vargas hernandez,alejandro vargas hernandez,1937-11-04,1937-11-04,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
12319,12622,AVH_M_MEX_1310_53,AVH_M_MEX_2008_56,AVH_M_MEX_1310_53,AVH_M_MEX_2008_56,transacciones|transacciones_mexico_2024.csv|653,transacciones|transacciones_mexico_2024.csv|956,alejandro vargas hernandez,a vargas hernandez,1937-11-04,1937-11-04,M,M,birthdate_country | birthdate_lastname_soundex_country | email_exact | phone_country,0.7744,1.0,1.0,1.0,1.0,0.9097,auto_match_supported_dob_surnames
12446,13048,APR_M_MEX_2809_80,APR_M_MEX_1405_82,APR_M_MEX_2809_80,APR_M_MEX_1405_82,transacciones|transacciones_mexico_2024.csv|780,transacciones|transacciones_mexico_2024.csv|1382,alejandro perez ramirez,alejandro perez,2000-09-28,2000-09-28,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9304,1.0,1.0,0.5,0.0,0.8222,manual_review_score
11494,13048,APR_M_MEX_2502_95,APR_M_MEX_1405_82,APR_M_MEX_2502_95,APR_M_MEX_1405_82,transacciones|transacciones_mexico_2023.csv|1495,transacciones|transacciones_mexico_2024.csv|1382,alejandro perez ramirez,alejandro perez,2000-09-28,2000-09-28,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9304,1.0,1.0,0.5,0.0,0.8222,manual_review_score
11494,12446,APR_M_MEX_2502_95,APR_M_MEX_2809_80,APR_M_MEX_2502_95,APR_M_MEX_2809_80,transacciones|transacciones_mexico_2023.csv|1495,transacciones|transacciones_mexico_2024.csv|780,alejandro perez ramirez,alejandro perez ramirez,2000-09-28,2000-09-28,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
13048,13149,APR_M_MEX_1405_82,APR_M_MEX_0401_83,APR_M_MEX_1405_82,APR_M_MEX_0401_83,transacciones|transacciones_mexico_2024.csv|1382,transacciones|transacciones_mexico_2024.csv|1483,alejandro perez,alejandro perez ramirez,2000-09-28,2000-09-28,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9304,1.0,1.0,0.5,0.0,0.8222,manual_review_score
12446,13149,APR_M_MEX_2809_80,APR_M_MEX_0401_83,APR_M_MEX_2809_80,APR_M_MEX_0401_83,transacciones|transacciones_mexico_2024.csv|780,transacciones|transacciones_mexico_2024.csv|1483,alejandro perez ramirez,alejandro perez ramirez,2000-09-28,2000-09-28,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11494,13149,APR_M_MEX_2502_95,APR_M_MEX_0401_83,APR_M_MEX_2502_95,APR_M_MEX_0401_83,transacciones|transacciones_mexico_2023.csv|1495,transacciones|transacciones_mexico_2024.csv|1483,alejandro perez ramirez,alejandro perez ramirez,2000-09-28,2000-09-28,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11498,12774,JCG_M_MEX_2202_99,JCG_M_MEX_2204_08,JCG_M_MEX_2202_99,JCG_M_MEX_2204_08,transacciones|transacciones_mexico_2023.csv|1499,transacciones|transacciones_mexico_2024.csv|1108,jorge castillo gonzalez,jorge castillo gonzalez,1996-09-20,1996-09-20,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,1.0,1.0,1.0,1.0,0.0,0.9,auto_match_supported_dob_surnames
11504,14209,LRT_F_MEX_1908_05,LRT_F_MEX_2501_76,LRT_F_MEX_1908_05,LRT_F_MEX_2501_76,transacciones|transacciones_mexico_2023.csv|1505,transacciones|transacciones_mexico_2025.csv|876,laura ramirez torres,l ramirez torres,1967-07-27,1967-07-27,F,F,birthdate_country | birthdate_lastname_soundex_country,0.8462,1.0,1.0,1.0,0.0,0.8385,auto_match_supported_dob_surnames
11508,14551,LPF_F_MEX_1012_09,LPF_F_MEX_1901_18,LPF_F_MEX_1012_09,LPF_F_MEX_1901_18,transacciones|transacciones_mexico_2023.csv|1509,transacciones|transacciones_mexico_2025.csv|1218,lucia perez flores,lucia perez flores,1971-06-11,1971-06-11,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11510,13460,MMM_M_MEX_3103_11,MMM_M_MEX_1311_27,MMM_M_MEX_3103_11,MMM_M_MEX_1311_27,transacciones|transacciones_mexico_2023.csv|1511,transacciones|transacciones_mexico_2025.csv|127,miguel martinez martinez,miguel martinez martinez,1953-11-08,1953-11-08,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,1.0,1.0,1.0,1.0,0.0,0.9,auto_match_supported_dob_surnames
11512,12502,LVC_F_MEX_2011_13,LVC_F_MEX_1508_36,LVC_F_MEX_2011_13,LVC_F_MEX_1508_36,transacciones|transacciones_mexico_2023.csv|1513,transacciones|transacciones_mexico_2024.csv|836,laura vargas cruz,laura vargas,1966-10-06,1966-10-06,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,0.9412,1.0,1.0,0.5,1.0,0.9265,auto_match_supported_dob_contact
11514,12641,MPC_M_MEX_0409_15,MPC_M_MEX_2105_75,MPC_M_MEX_0409_15,MPC_M_MEX_2105_75,transacciones|transacciones_mexico_2023.csv|1515,transacciones|transacciones_mexico_2024.csv|975,manuel perez castillo,manuel perez castillo,1993-07-03,1993-07-03,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11518,14631,MRP_M_MEX_0401_19,MRP_M_MEX_2903_98,MRP_M_MEX_0401_19,MRP_M_MEX_2903_98,transacciones|transacciones_mexico_2023.csv|1519,transacciones|transacciones_mexico_2025.csv|1298,miguel ramirez perez,miguel ramirez perez,1945-12-13,1945-12-13,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
13559,14705,MSS_M_MEX_0908_26,MSS_M_MEX_0802_72,MSS_M_MEX_0908_26,MSS_M_MEX_0802_72,transacciones|transacciones_mexico_2025.csv|226,transacciones|transacciones_mexico_2025.csv|1372,manuel sanchez sanchez,manuel sanchez sanchez,1971-08-21,1971-08-21,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11520,13559,MSS_M_MEX_2609_21,MSS_M_MEX_0908_26,MSS_M_MEX_2609_21,MSS_M_MEX_0908_26,transacciones|transacciones_mexico_2023.csv|1521,transacciones|transacciones_mexico_2025.csv|226,manuel sanchez sanchez,manuel sanchez sanchez,1971-08-21,1971-08-21,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
13559,14358,MSS_M_MEX_0908_26,MSS_M_MEX_0810_25,MSS_M_MEX_0908_26,MSS_M_MEX_0810_25,transacciones|transacciones_mexico_2025.csv|226,transacciones|transacciones_mexico_2025.csv|1025,manuel sanchez sanchez,manuel sanchez sanchez,1971-08-21,1971-08-21,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
14358,14705,MSS_M_MEX_0810_25,MSS_M_MEX_0802_72,MSS_M_MEX_0810_25,MSS_M_MEX_0802_72,transacciones|transacciones_mexico_2025.csv|1025,transacciones|transacciones_mexico_2025.csv|1372,manuel sanchez sanchez,manuel sanchez sanchez,1971-08-21,1971-08-21,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11520,14705,MSS_M_MEX_2609_21,MSS_M_MEX_0802_72,MSS_M_MEX_2609_21,MSS_M_MEX_0802_72,transacciones|transacciones_mexico_2023.csv|1521,transacciones|transacciones_mexico_2025.csv|1372,manuel sanchez sanchez,manuel sanchez sanchez,1971-08-21,1971-08-21,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11520,14358,MSS_M_MEX_2609_21,MSS_M_MEX_0810_25,MSS_M_MEX_2609_21,MSS_M_MEX_0810_25,transacciones|transacciones_mexico_2023.csv|1521,transacciones|transacciones_mexico_2025.csv|1025,manuel sanchez sanchez,manuel sanchez sanchez,1971-08-21,1971-08-21,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11521,14443,DTM_F_MEX_1004_22,DTM_F_MEX_1506_10,DTM_F_MEX_1004_22,DTM_F_MEX_1506_10,transacciones|transacciones_mexico_2023.csv|1522,transacciones|transacciones_mexico_2025.csv|1110,daniela torres martinez,daniela torres martinez,1983-07-09,1983-07-09,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11521,11721,DTM_F_MEX_1004_22,DTM_F_MEX_1209_55,DTM_F_MEX_1004_22,DTM_F_MEX_1209_55,transacciones|transacciones_mexico_2023.csv|1522,transacciones|transacciones_mexico_2024.csv|55,daniela torres martinez,daniela torres martinez,1983-07-09,1983-07-09,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11721,14443,DTM_F_MEX_1209_55,DTM_F_MEX_1506_10,DTM_F_MEX_1209_55,DTM_F_MEX_1506_10,transacciones|transacciones_mexico_2024.csv|55,transacciones|transacciones_mexico_2025.csv|1110,daniela torres martinez,daniela torres martinez,1983-07-09,1983-07-09,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
14350,14760,JRC_M_MEX_2204_17,JRC_M_MEX_1906_27,JRC_M_MEX_2204_17,JRC_M_MEX_1906_27,transacciones|transacciones_mexico_2025.csv|1017,transacciones|transacciones_mexico_2025.csv|1427,j rodriguez cruz,jose rodriguez cruz,2009-04-23,2009-04-23,M,M,birthdate_country | birthdate_lastname_soundex_country | email_exact,0.8776,1.0,1.0,1.0,1.0,0.9511,auto_match_supported_dob_surnames
11522,12700,JRC_M_MEX_2605_23,JRC_M_MEX_2508_34,JRC_M_MEX_2605_23,JRC_M_MEX_2508_34,transacciones|transacciones_mexico_2023.csv|1523,transacciones|transacciones_mexico_2024.csv|1034,jose roriguez cruz,jose rodriguez cruz,2009-04-23,2009-04-23,M,M,birthdate_country | email_exact | phone_country,0.9895,1.0,1.0,0.9852,1.0,0.9943,auto_match_supported_dob_contact
12700,14760,JRC_M_MEX_2508_34,JRC_M_MEX_1906_27,JRC_M_MEX_2508_34,JRC_M_MEX_1906_27,transacciones|transacciones_mexico_2024.csv|1034,transacciones|transacciones_mexico_2025.csv|1427,jose rodriguez cruz,jose rodriguez cruz,2009-04-23,2009-04-23,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11522,14760,JRC_M_MEX_2605_23,JRC_M_MEX_1906_27,JRC_M_MEX_2605_23,JRC_M_MEX_1906_27,transacciones|transacciones_mexico_2023.csv|1523,transacciones|transacciones_mexico_2025.csv|1427,jose roriguez cruz,jose rodriguez cruz,2009-04-23,2009-04-23,M,M,birthdate_country | email_exact,0.9895,1.0,1.0,0.9852,1.0,0.9943,auto_match_supported_dob_contact
12700,14350,JRC_M_MEX_2508_34,JRC_M_MEX_2204_17,JRC_M_MEX_2508_34,JRC_M_MEX_2204_17,transacciones|transacciones_mexico_2024.csv|1034,transacciones|transacciones_mexico_2025.csv|1017,jose rodriguez cruz,j rodriguez cruz,2009-04-23,2009-04-23,M,M,birthdate_country | birthdate_lastname_soundex_country | email_exact,0.8776,1.0,1.0,1.0,1.0,0.9511,auto_match_supported_dob_surnames
11522,14350,JRC_M_MEX_2605_23,JRC_M_MEX_2204_17,JRC_M_MEX_2605_23,JRC_M_MEX_2204_17,transacciones|transacciones_mexico_2023.csv|1523,transacciones|transacciones_mexico_2025.csv|1017,jose roriguez cruz,j rodriguez cruz,2009-04-23,2009-04-23,M,M,birthdate_country | email_exact,0.8713,1.0,1.0,0.9852,1.0,0.947,auto_match_supported_dob_contact
11523,13495,VVM_F_MEX_1509_24,VVM_F_MEX_1010_62,VVM_F_MEX_1509_24,VVM_F_MEX_1010_62,transacciones|transacciones_mexico_2023.csv|1524,transacciones|transacciones_mexico_2025.csv|162,valeria vargas martinez,valeria vargas martinez,1999-03-07,1999-03-07,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,1.0,1.0,1.0,1.0,0.0,0.9,auto_match_supported_dob_surnames
11523,13940,VVM_F_MEX_1509_24,VVM_F_MEX_2502_07,VVM_F_MEX_1509_24,VVM_F_MEX_2502_07,transacciones|transacciones_mexico_2023.csv|1524,transacciones|transacciones_mexico_2025.csv|607,valeria vargas martinez,valeria vargas martinez,1999-03-07,1999-03-07,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
13495,13940,VVM_F_MEX_1010_62,VVM_F_MEX_2502_07,VVM_F_MEX_1010_62,VVM_F_MEX_2502_07,transacciones|transacciones_mexico_2025.csv|162,transacciones|transacciones_mexico_2025.csv|607,valeria vargas martinez,valeria vargas martinez,1999-03-07,1999-03-07,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11526,13000,JPV_M_MEX_1609_27,JPV_M_MEX_0706_34,JPV_M_MEX_1609_27,JPV_M_MEX_0706_34,transacciones|transacciones_mexico_2023.csv|1527,transacciones|transacciones_mexico_2024.csv|1334,jorge perez vargas,jorge perez vargas,2021-04-16,2021-04-16,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
12078,12943,DCC_F_MEX_1407_12,DCC_F_MEX_0401_77,DCC_F_MEX_1407_12,DCC_F_MEX_0401_77,transacciones|transacciones_mexico_2024.csv|412,transacciones|transacciones_mexico_2024.csv|1277,daniela castillo cruz,daniela castillo cruz,1941-02-02,1941-02-02,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
12943,13719,DCC_F_MEX_0401_77,DCC_F_MEX_2105_86,DCC_F_MEX_0401_77,DCC_F_MEX_2105_86,transacciones|transacciones_mexico_2024.csv|1277,transacciones|transacciones_mexico_2025.csv|386,daniela castillo cruz,d castillo cruz,1941-02-02,1941-02-02,F,F,birthdate_country | birthdate_lastname_soundex_country | email_exact,0.8543,1.0,1.0,1.0,1.0,0.9417,auto_match_supported_dob_surnames
11529,13719,DCC_F_MEX_2912_30,DCC_F_MEX_2105_86,DCC_F_MEX_2912_30,DCC_F_MEX_2105_86,transacciones|transacciones_mexico_2023.csv|1530,transacciones|transacciones_mexico_2025.csv|386,daniela castillo cruz,d castillo cruz,1941-02-02,1941-02-02,F,F,birthdate_country | birthdate_lastname_soundex_country | email_exact,0.8543,1.0,1.0,1.0,1.0,0.9417,auto_match_supported_dob_surnames
11529,12943,DCC_F_MEX_2912_30,DCC_F_MEX_0401_77,DCC_F_MEX_2912_30,DCC_F_MEX_0401_77,transacciones|transacciones_mexico_2023.csv|1530,transacciones|transacciones_mexico_2024.csv|1277,daniela castillo cruz,daniela castillo cruz,1941-02-02,1941-02-02,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
12078,13719,DCC_F_MEX_1407_12,DCC_F_MEX_2105_86,DCC_F_MEX_1407_12,DCC_F_MEX_2105_86,transacciones|transacciones_mexico_2024.csv|412,transacciones|transacciones_mexico_2025.csv|386,daniela castillo cruz,d castillo cruz,1941-02-02,1941-02-02,F,F,birthdate_country | birthdate_lastname_soundex_country | email_exact,0.8543,1.0,1.0,1.0,1.0,0.9417,auto_match_supported_dob_surnames
11529,12078,DCC_F_MEX_2912_30,DCC_F_MEX_1407_12,DCC_F_MEX_2912_30,DCC_F_MEX_1407_12,transacciones|transacciones_mexico_2023.csv|1530,transacciones|transacciones_mexico_2024.csv|412,daniela castillo cruz,daniela castillo cruz,1941-02-02,1941-02-02,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11600,11786,AFC_F_MEX_3101_01,AFC_F_MEX_2809_20,AFC_F_MEX_3101_01,AFC_F_MEX_2809_20,transacciones|transacciones_mexico_2023.csv|1601,transacciones|transacciones_mexico_2024.csv|120,a flores castillo,ana flores,1942-05-14,1942-05-14,F,F,birthdate_country | birthdate_lastname_soundex_country | email_exact | phone_country,0.7812,1.0,1.0,0.5,1.0,0.8625,auto_match_supported_dob_contact
11530,11600,AFC_F_MEX_0806_31,AFC_F_MEX_3101_01,AFC_F_MEX_0806_31,AFC_F_MEX_3101_01,transacciones|transacciones_mexico_2023.csv|1531,transacciones|transacciones_mexico_2023.csv|1601,ana flores castillo,a flores castillo,1942-05-14,1942-05-14,F,F,birthdate_country | birthdate_lastname_soundex_country | phone_country,0.8802,1.0,1.0,1.0,1.0,0.9521,auto_match_supported_dob_surnames
11530,11786,AFC_F_MEX_0806_31,AFC_F_MEX_2809_20,AFC_F_MEX_0806_31,AFC_F_MEX_2809_20,transacciones|transacciones_mexico_2023.csv|1531,transacciones|transacciones_mexico_2024.csv|120,ana flores castillo,ana flores,1942-05-14,1942-05-14,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | phone_country,0.9053,1.0,1.0,0.5,1.0,0.9121,auto_match_supported_dob_contact
11532,14577,LSP_M_MEX_3006_33,LSP_M_MEX_0603_44,LSP_M_MEX_3006_33,LSP_M_MEX_0603_44,transacciones|transacciones_mexico_2023.csv|1533,transacciones|transacciones_mexico_2025.csv|1244,luis sanchez perez,l sanchez perez,1958-05-15,1958-05-15,M,M,birthdate_country | birthdate_lastname_soundex_country | email_exact,0.93,1.0,1.0,1.0,1.0,0.972,auto_match_supported_dob_surnames
11534,12640,PMR_F_MEX_2501_35,PMR_F_MEX_1509_74,PMR_F_MEX_2501_35,PMR_F_MEX_1509_74,transacciones|transacciones_mexico_2023.csv|1535,transacciones|transacciones_mexico_2024.csv|974,patricia martinez ramirez,patricia martinez,1964-07-09,1964-07-09,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,0.936,1.0,1.0,0.5,1.0,0.9244,auto_match_supported_dob_contact
11769,12005,DCC_M_MEX_2711_03,DCC_M_MEX_3105_39,DCC_M_MEX_2711_03,DCC_M_MEX_3105_39,transacciones|transacciones_mexico_2024.csv|103,transacciones|transacciones_mexico_2024.csv|339,daniel cruz,daniel cruz cruz,1980-06-17,1980-06-17,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,0.9375,1.0,1.0,0.5,1.0,0.925,auto_match_supported_dob_contact
11535,12005,DCC_M_MEX_3011_36,DCC_M_MEX_3105_39,DCC_M_MEX_3011_36,DCC_M_MEX_3105_39,transacciones|transacciones_mexico_2023.csv|1536,transacciones|transacciones_mexico_2024.csv|339,daniel cruz cruz,daniel cruz cruz,1980-06-17,1980-06-17,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11535,11769,DCC_M_MEX_3011_36,DCC_M_MEX_2711_03,DCC_M_MEX_3011_36,DCC_M_MEX_2711_03,transacciones|transacciones_mexico_2023.csv|1536,transacciones|transacciones_mexico_2024.csv|103,daniel cruz cruz,daniel cruz,1980-06-17,1980-06-17,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,0.9375,1.0,1.0,0.5,1.0,0.925,auto_match_supported_dob_contact
11540,13551,SCT_F_MEX_1508_41,SCT_F_MEX_0805_18,SCT_F_MEX_1508_41,SCT_F_MEX_0805_18,transacciones|transacciones_mexico_2023.csv|1541,transacciones|transacciones_mexico_2025.csv|218,sofia cruz torres,sofia cruz torres,1976-06-09,1976-06-09,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
