left_index,right_index,left_id_consulta,right_id_consulta,left_id_consulta_original,right_id_consulta_original,left_record_key,right_record_key,left_name,right_name,left_dob,right_dob,left_sex,right_sex,blocking_passes,full_name_score,birth_date_score,sex_score,last_names_score,contact_score,total_score,classification
7447,8485,DJM_M_USA_3108_81,DJM_M_USA_1901_52,DJM_M_USA_3108_81,DJM_M_USA_1901_52,transacciones|transacciones_estados_unidos_2024.csv|781,transacciones|transacciones_estados_unidos_2025.csv|152,daniel johnson,daniel johnson moore,1978-09-20,1978-09-20,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.94,1.0,1.0,0.5,0.0,0.826,manual_review_score
9305,9338,RSB_M_USA_1711_72,RSB_M_USA_1603_05,RSB_M_USA_1711_72,RSB_M_USA_1603_05,transacciones|transacciones_estados_unidos_2025.csv|972,transacciones|transacciones_estados_unidos_2025.csv|1005,robert smih brown,robert smith,2013-04-03,2013-04-03,M,M,birthdate_country,0.9127,1.0,1.0,0.4767,0.0,0.8128,manual_review_score
7066,8981,EMW_F_USA_2211_00,EMW_F_USA_1901_48,EMW_F_USA_2211_00,EMW_F_USA_1901_48,transacciones|transacciones_estados_unidos_2024.csv|400,transacciones|transacciones_estados_unidos_2025.csv|648,emily matinez williams,emily martinez,1962-03-16,1962-03-16,F,F,birthdate_country,0.9039,1.0,1.0,0.4833,0.0,0.8099,manual_review_score
7132,9264,KGM_F_USA_1904_66,LGB_F_USA_0811_31,KGM_F_USA_1904_66,LGB_F_USA_0811_31,transacciones|transacciones_estados_unidos_2024.csv|466,transacciones|transacciones_estados_unidos_2025.csv|931,karen garcia moore,laura garcia brown,1961-08-11,1961-08-11,F,F,birthdate_country | birthdate_lastname_soundex_country,0.6667,1.0,1.0,0.7333,0.0,0.74,manual_review_score
7132,8319,KGM_F_USA_1904_66,LGB_F_USA_2106_53,KGM_F_USA_1904_66,LGB_F_USA_2106_53,transacciones|transacciones_estados_unidos_2024.csv|466,transacciones|transacciones_estados_unidos_2024.csv|1653,karen garcia moore,laura garcia brown,1961-08-11,1961-08-11,F,F,birthdate_country | birthdate_lastname_soundex_country,0.6667,1.0,1.0,0.7333,0.0,0.74,manual_review_score
8319,8408,LGB_F_USA_2106_53,KGM_F_USA_3108_75,LGB_F_USA_2106_53,KGM_F_USA_3108_75,transacciones|transacciones_estados_unidos_2024.csv|1653,transacciones|transacciones_estados_unidos_2025.csv|75,laura garcia brown,karen garcia moore,1961-08-11,1961-08-11,F,F,birthdate_country | birthdate_lastname_soundex_country,0.6667,1.0,1.0,0.7333,0.0,0.74,manual_review_score
8408,9264,KGM_F_USA_3108_75,LGB_F_USA_0811_31,KGM_F_USA_3108_75,LGB_F_USA_0811_31,transacciones|transacciones_estados_unidos_2025.csv|75,transacciones|transacciones_estados_unidos_2025.csv|931,karen garcia moore,laura garcia brown,1961-08-11,1961-08-11,F,F,birthdate_country | birthdate_lastname_soundex_country,0.6667,1.0,1.0,0.7333,0.0,0.74,manual_review_score
7233,9000,DMM_M_USA_1001_67,DMM_M_USA_0301_67,DMM_M_USA_1001_67,DMM_M_USA_0301_67,transacciones|transacciones_estados_unidos_2024.csv|567,transacciones|transacciones_estados_unidos_2025.csv|667,daniel moore moore,daniel moore,1953-08-01,1953-08-01,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9333,1.0,1.0,0.5,0.0,0.8233,manual_review_score
8219,9472,LSM_F_USA_1111_53,LSM_F_USA_0506_39,LSM_F_USA_1111_53,LSM_F_USA_0506_39,transacciones|transacciones_estados_unidos_2024.csv|1553,transacciones|transacciones_estados_unidos_2025.csv|1139,linda smith,linda smith miller,1967-07-16,1967-07-16,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9222,1.0,1.0,0.5,0.0,0.8189,manual_review_score
7269,8219,LSM_F_USA_1307_03,LSM_F_USA_1111_53,LSM_F_USA_1307_03,LSM_F_USA_1111_53,transacciones|transacciones_estados_unidos_2024.csv|603,transacciones|transacciones_estados_unidos_2024.csv|1553,linda smith miller,linda smith,1967-07-16,1967-07-16,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9222,1.0,1.0,0.5,0.0,0.8189,manual_review_score
9196,9518,JJB_M_USA_0210_63,JJM_M_USA_2111_85,JJB_M_USA_0210_63,JJM_M_USA_2111_85,transacciones|transacciones_estados_unidos_2025.csv|863,transacciones|transacciones_estados_unidos_2025.csv|1185,james johnson brown,john jones moore,1983-05-28,1983-05-28,M,M,birthdate_country,0.7336,1.0,1.0,0.6495,0.0,0.7584,manual_review_score
7357,9196,JJM_M_USA_1802_91,JJB_M_USA_0210_63,JJM_M_USA_1802_91,JJB_M_USA_0210_63,transacciones|transacciones_estados_unidos_2024.csv|691,transacciones|transacciones_estados_unidos_2025.csv|863,john jones moore,james johnson brown,1983-05-28,1983-05-28,M,M,birthdate_country,0.7336,1.0,1.0,0.6495,0.0,0.7584,manual_review_score
7451,8668,SJA_F_USA_1906_85,SJA_F_USA_0303_35,SJA_F_USA_1906_85,SJA_F_USA_0303_35,transacciones|transacciones_estados_unidos_2024.csv|785,transacciones|transacciones_estados_unidos_2025.csv|335,susan johnson anderson,susan johnson,1971-05-19,1971-05-19,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9182,1.0,1.0,0.5,0.0,0.8173,manual_review_score
7501,9396,CJM_M_USA_2403_35,CJM_M_USA_1103_63,CJM_M_USA_2403_35,CJM_M_USA_1103_63,transacciones|transacciones_estados_unidos_2024.csv|835,transacciones|transacciones_estados_unidos_2025.csv|1063,charles jones,charles jones martinez,1962-12-21,1962-12-21,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9182,1.0,1.0,0.5,0.0,0.8173,manual_review_score
7718,8381,DWB_M_USA_0203_52,DWB_M_USA_1109_48,DWB_M_USA_0203_52,DWB_M_USA_1109_48,transacciones|transacciones_estados_unidos_2024.csv|1052,transacciones|transacciones_estados_unidos_2025.csv|48,david williams,david williams brown,1981-04-26,1981-04-26,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.94,1.0,1.0,0.5,0.0,0.826,manual_review_score
7781,8751,KDJ_F_USA_1801_15,KDJ_F_USA_1710_18,KDJ_F_USA_1801_15,KDJ_F_USA_1710_18,transacciones|transacciones_estados_unidos_2024.csv|1115,transacciones|transacciones_estados_unidos_2025.csv|418,karen davis,karen davis johnson,1989-08-29,1989-08-29,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9158,1.0,1.0,0.5,0.0,0.8163,manual_review_score
8059,8334,MAJ_F_USA_1211_93,MAJ_F_USA_1612_01,MAJ_F_USA_1211_93,MAJ_F_USA_1612_01,transacciones|transacciones_estados_unidos_2024.csv|1393,transacciones|transacciones_estados_unidos_2025.csv|1,mary anderson johnson,mary anderson,1938-01-28,1938-01-28,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9238,1.0,1.0,0.5,0.0,0.8195,manual_review_score
9765,9972,TJT_M_USA_1006_32,TJT_M_USA_1809_39,TJT_M_USA_1006_32,TJT_M_USA_1809_39,transacciones|transacciones_estados_unidos_2025.csv|1432,transacciones|transacciones_estados_unidos_2025.csv|1639,t johnson taylor,thomas johnsn taylor,1981-02-04,1981-02-04,M,M,birthdate_country | birthdate_lastname_soundex_country,0.865,1.0,1.0,0.9857,0.0,0.8446,manual_review_score
8731,9911,KGR_F_USA_3009_98,KGR_F_USA_1805_78,KGR_F_USA_3009_98,KGR_F_USA_1805_78,transacciones|transacciones_estados_unidos_2025.csv|398,transacciones|transacciones_estados_unidos_2025.csv|1578,karen garcia,karen garcia rodriguez,1997-12-18,1997-12-18,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9091,1.0,1.0,0.5,0.0,0.8136,manual_review_score
8914,9986,JAW_F_USA_0904_81,JAW_F_USA_2108_53,JAW_F_USA_0904_81,JAW_F_USA_2108_53,transacciones|transacciones_estados_unidos_2025.csv|581,transacciones|transacciones_estados_unidos_2025.csv|1653,jessica anderson,jessica anderson williams,1988-02-28,1988-02-28,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.928,1.0,1.0,0.5,0.0,0.8212,manual_review_score
9581,9813,AMM_M_USA_2801_48,AMM_M_USA_1605_80,AMM_M_USA_2801_48,AMM_M_USA_1605_80,transacciones|transacciones_estados_unidos_2025.csv|1248,transacciones|transacciones_estados_unidos_2025.csv|1480,anthony moore martinez,anthony moore,1961-01-05,1961-01-05,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9182,1.0,1.0,0.5,0.0,0.8173,manual_review_score
9584,9813,AMM_M_USA_2802_51,AMM_M_USA_1605_80,AMM_M_USA_2802_51,AMM_M_USA_1605_80,transacciones|transacciones_estados_unidos_2025.csv|1251,transacciones|transacciones_estados_unidos_2025.csv|1480,anthony moore martinez,anthony moore,1961-01-05,1961-01-05,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9182,1.0,1.0,0.5,0.0,0.8173,manual_review_score
9617,9842,RJJ_M_USA_1309_84,RJD_M_USA_1701_09,RJJ_M_USA_1309_84,RJD_M_USA_1701_09,transacciones|transacciones_estados_unidos_2025.csv|1284,transacciones|transacciones_estados_unidos_2025.csv|1509,robert jones,robert jones davis,1943-08-26,1943-08-26,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9333,1.0,1.0,0.5,0.0,0.8233,manual_review_score
10035,14135,MRM_M_MEX_3003_36,MPS_M_MEX_0609_02,MRM_M_MEX_3003_36,MPS_M_MEX_0609_02,transacciones|transacciones_mexico_2023.csv|36,transacciones|transacciones_mexico_2025.csv|802,miguel rodriguez martinez,miguel perez sanchez,1985-02-13,1985-02-13,M,M,birthdate_country,0.8567,1.0,1.0,0.5638,0.0,0.799,manual_review_score
10035,13254,MRM_M_MEX_3003_36,MPS_M_MEX_2211_88,MRM_M_MEX_3003_36,MPS_M_MEX_2211_88,transacciones|transacciones_mexico_2023.csv|36,transacciones|transacciones_mexico_2024.csv|1588,miguel rodriguez martinez,miguel perez sanchez,1985-02-13,1985-02-13,M,M,birthdate_country,0.8567,1.0,1.0,0.5638,0.0,0.799,manual_review_score
11749,14135,MRM_M_MEX_2503_83,MPS_M_MEX_0609_02,MRM_M_MEX_2503_83,MPS_M_MEX_0609_02,transacciones|transacciones_mexico_2024.csv|83,transacciones|transacciones_mexico_2025.csv|802,miguel rodriguez martinez,miguel perez sanchez,1985-02-13,1985-02-13,M,M,birthdate_country,0.8567,1.0,1.0,0.5638,0.0,0.799,manual_review_score
11749,13254,MRM_M_MEX_2503_83,MPS_M_MEX_2211_88,MRM_M_MEX_2503_83,MPS_M_MEX_2211_88,transacciones|transacciones_mexico_2024.csv|83,transacciones|transacciones_mexico_2024.csv|1588,miguel rodriguez martinez,miguel perez sanchez,1985-02-13,1985-02-13,M,M,birthdate_country,0.8567,1.0,1.0,0.5638,0.0,0.799,manual_review_score
10049,13111,LCR_F_MEX_2109_50,LCR_F_MEX_0203_45,LCR_F_MEX_2109_50,LCR_F_MEX_0203_45,transacciones|transacciones_mexico_2023.csv|50,transacciones|transacciones_mexico_2024.csv|1445,lucia castillo,lucia castillo rodriguez,1967-12-15,1967-12-15,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9167,1.0,1.0,0.5,0.0,0.8167,manual_review_score
10049,10605,LCR_F_MEX_2109_50,LCR_F_MEX_1705_06,LCR_F_MEX_2109_50,LCR_F_MEX_1705_06,transacciones|transacciones_mexico_2023.csv|50,transacciones|transacciones_mexico_2023.csv|606,lucia castillo,lucia castillo,1967-12-15,1967-12-15,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,1.0,1.0,1.0,0.5,0.0,0.85,manual_review_score
10055,14788,GRC_F_MEX_0410_56,GRC_F_MEX_1108_55,GRC_F_MEX_0410_56,GRC_F_MEX_1108_55,transacciones|transacciones_mexico_2023.csv|56,transacciones|transacciones_mexico_2025.csv|1455,g ramirez castillo,gabriela ramiez castillo,1977-08-11,1977-08-11,F,F,birthdate_country,0.8083,1.0,1.0,0.9857,0.0,0.8219,manual_review_score
11914,14785,MPS_F_MEX_0110_48,MPS_F_MEX_0807_52,MPS_F_MEX_0110_48,MPS_F_MEX_0807_52,transacciones|transacciones_mexico_2024.csv|248,transacciones|transacciones_mexico_2025.csv|1452,maria perez,maria perez sanchez,1999-06-09,1999-06-09,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9158,1.0,1.0,0.5,0.0,0.8163,manual_review_score
10107,14000,MGL_F_MEX_1803_08,MGL_F_MEX_1512_67,MGL_F_MEX_1803_08,MGL_F_MEX_1512_67,transacciones|transacciones_mexico_2023.csv|108,transacciones|transacciones_mexico_2025.csv|667,maria gonzalez lopez,maria gonzalez,1976-06-06,1976-06-06,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.94,1.0,1.0,0.5,0.0,0.826,manual_review_score
10138,12755,CGC_F_MEX_2603_39,CGC_F_MEX_0107_89,CGC_F_MEX_2603_39,CGC_F_MEX_0107_89,transacciones|transacciones_mexico_2023.csv|139,transacciones|transacciones_mexico_2024.csv|1089,carmen gonzalez castillo,carmen gonzalez,1988-06-18,1988-06-18,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.925,1.0,1.0,0.5,0.0,0.82,manual_review_score
10808,11602,RVR_M_MEX_1809_09,RVR_M_MEX_0810_03,RVR_M_MEX_1809_09,RVR_M_MEX_0810_03,transacciones|transacciones_mexico_2023.csv|809,transacciones|transacciones_mexico_2023.csv|1603,ricardo vargas rodriguez,ricardo vargas,1937-09-16,1937-09-16,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9167,1.0,1.0,0.5,0.0,0.8167,manual_review_score
10159,12913,MRR_F_MEX_0901_60,MRR_F_MEX_0304_47,MRR_F_MEX_0901_60,MRR_F_MEX_0304_47,transacciones|transacciones_mexico_2023.csv|160,transacciones|transacciones_mexico_2024.csv|1247,maria ramirz ramirez,maria ramirez ramirez,1940-07-12,1940-07-12,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9505,1.0,1.0,0.9857,0.0,0.8788,manual_review_score
12036,14188,PRT_F_MEX_2411_70,VRL_F_MEX_0409_55,PRT_F_MEX_2411_70,VRL_F_MEX_0409_55,transacciones|transacciones_mexico_2024.csv|370,transacciones|transacciones_mexico_2025.csv|855,patricia ramirez torres,valeria ramirez lopez,1973-07-27,1973-07-27,F,F,birthdate_country | birthdate_lastname_soundex_country,0.7222,1.0,1.0,0.7889,0.0,0.7678,manual_review_score
10179,12036,VRL_F_MEX_0502_80,PRT_F_MEX_2411_70,VRL_F_MEX_0502_80,PRT_F_MEX_2411_70,transacciones|transacciones_mexico_2023.csv|180,transacciones|transacciones_mexico_2024.csv|370,valeria ramirez lopez,patricia ramirez torres,1973-07-27,1973-07-27,F,F,birthdate_country | birthdate_lastname_soundex_country,0.7222,1.0,1.0,0.7889,0.0,0.7678,manual_review_score
10179,14315,VRL_F_MEX_0502_80,PRT_F_MEX_1201_82,VRL_F_MEX_0502_80,PRT_F_MEX_1201_82,transacciones|transacciones_mexico_2023.csv|180,transacciones|transacciones_mexico_2025.csv|982,valeria ramirez lopez,patricia rmirez torres,1973-07-27,1973-07-27,F,F,birthdate_country | birthdate_lastname_soundex_country,0.6724,1.0,1.0,0.7675,0.0,0.7457,manual_review_score
13569,14188,PRT_F_MEX_1511_36,VRL_F_MEX_0409_55,PRT_F_MEX_1511_36,VRL_F_MEX_0409_55,transacciones|transacciones_mexico_2025.csv|236,transacciones|transacciones_mexico_2025.csv|855,patricia ramirez torres,valeria ramirez lopez,1973-07-27,1973-07-27,F,F,birthdate_country | birthdate_lastname_soundex_country,0.7222,1.0,1.0,0.7889,0.0,0.7678,manual_review_score
10179,13569,VRL_F_MEX_0502_80,PRT_F_MEX_1511_36,VRL_F_MEX_0502_80,PRT_F_MEX_1511_36,transacciones|transacciones_mexico_2023.csv|180,transacciones|transacciones_mexico_2025.csv|236,valeria ramirez lopez,patricia ramirez torres,1973-07-27,1973-07-27,F,F,birthdate_country | birthdate_lastname_soundex_country,0.7222,1.0,1.0,0.7889,0.0,0.7678,manual_review_score
14188,14315,VRL_F_MEX_0409_55,PRT_F_MEX_1201_82,VRL_F_MEX_0409_55,PRT_F_MEX_1201_82,transacciones|transacciones_mexico_2025.csv|855,transacciones|transacciones_mexico_2025.csv|982,valeria ramirez lopez,patricia rmirez torres,1973-07-27,1973-07-27,F,F,birthdate_country | birthdate_lastname_soundex_country,0.6724,1.0,1.0,0.7675,0.0,0.7457,manual_review_score
10184,14466,CSL_M_MEX_1502_85,CSL_M_MEX_3011_33,CSL_M_MEX_1502_85,CSL_M_MEX_3011_33,transacciones|transacciones_mexico_2023.csv|185,transacciones|transacciones_mexico_2025.csv|1133,carlos sanchez,carlos sanchez lopez,1987-11-28,1987-11-28,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.94,1.0,1.0,0.5,0.0,0.826,manual_review_score
10188,13621,MMH_F_MEX_2806_89,MMH_F_MEX_2304_88,MMH_F_MEX_2806_89,MMH_F_MEX_2304_88,transacciones|transacciones_mexico_2023.csv|189,transacciones|transacciones_mexico_2025.csv|288,maria martinez hernandez,maria martinez,2006-04-06,2006-04-06,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9167,1.0,1.0,0.5,0.0,0.8167,manual_review_score
11561,13621,MMH_F_MEX_0508_62,MMH_F_MEX_2304_88,MMH_F_MEX_0508_62,MMH_F_MEX_2304_88,transacciones|transacciones_mexico_2023.csv|1562,transacciones|transacciones_mexico_2025.csv|288,maria martinez hernandez,maria martinez,2006-04-06,2006-04-06,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9167,1.0,1.0,0.5,0.0,0.8167,manual_review_score
10192,13382,JGF_M_MEX_3011_93,JGF_M_MEX_1309_49,JGF_M_MEX_3011_93,JGF_M_MEX_1309_49,transacciones|transacciones_mexico_2023.csv|193,transacciones|transacciones_mexico_2025.csv|49,jose gonzalez,jose gonzalez flores,1973-12-06,1973-12-06,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.93,1.0,1.0,0.5,0.0,0.822,manual_review_score
10223,12901,LRL_F_MEX_0205_24,LRL_F_MEX_0601_35,LRL_F_MEX_0205_24,LRL_F_MEX_0601_35,transacciones|transacciones_mexico_2023.csv|224,transacciones|transacciones_mexico_2024.csv|1235,lucia rodriguez lopez,lucia rodriguez,1995-11-14,1995-11-14,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9429,1.0,1.0,0.5,0.0,0.8271,manual_review_score
11764,12901,LRL_F_MEX_2812_98,LRL_F_MEX_0601_35,LRL_F_MEX_2812_98,LRL_F_MEX_0601_35,transacciones|transacciones_mexico_2024.csv|98,transacciones|transacciones_mexico_2024.csv|1235,lucia rodriguez lopez,lucia rodriguez,1995-11-14,1995-11-14,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9429,1.0,1.0,0.5,0.0,0.8271,manual_review_score
10346,11805,VCG_F_MEX_1207_47,VCG_F_MEX_1008_39,VCG_F_MEX_1207_47,VCG_F_MEX_1008_39,transacciones|transacciones_mexico_2023.csv|347,transacciones|transacciones_mexico_2024.csv|139,v cruz garcia,valeria crz garcia,1956-02-01,1956-02-01,F,F,birthdate_country | birthdate_lastname_soundex_country,0.7519,1.0,1.0,0.9667,0.0,0.7974,manual_review_score
10994,12083,LHC_M_MEX_2708_95,LHC_M_MEX_3007_17,LHC_M_MEX_2708_95,LHC_M_MEX_3007_17,transacciones|transacciones_mexico_2023.csv|995,transacciones|transacciones_mexico_2024.csv|417,luis hernandez cruz,luis hernandez,1988-10-22,1988-10-22,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9474,1.0,1.0,0.5,0.0,0.8289,manual_review_score
11545,14458,ERF_M_MEX_2208_46,ERF_M_MEX_2001_25,ERF_M_MEX_2208_46,ERF_M_MEX_2001_25,transacciones|transacciones_mexico_2023.csv|1546,transacciones|transacciones_mexico_2025.csv|1125,eduardo rodriguez flores,eduardo rodriguez,1976-06-02,1976-06-02,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9417,1.0,1.0,0.5,0.0,0.8267,manual_review_score
13133,14383,RGG_M_MEX_0311_67,RGG_M_MEX_2911_50,RGG_M_MEX_0311_67,RGG_M_MEX_2911_50,transacciones|transacciones_mexico_2024.csv|1467,transacciones|transacciones_mexico_2025.csv|1050,ricardo gonzalez,ricardo gonalez gonzalez,2010-08-25,2010-08-25,M,M,birthdate_country,0.9083,1.0,1.0,0.4521,0.0,0.8085,manual_review_score
10468,13133,RGG_M_MEX_2702_69,RGG_M_MEX_0311_67,RGG_M_MEX_2702_69,RGG_M_MEX_0311_67,transacciones|transacciones_mexico_2023.csv|469,transacciones|transacciones_mexico_2024.csv|1467,ricardo gonzalez gonzalez,ricardo gonzalez,2010-08-25,2010-08-25,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.928,1.0,1.0,0.5,0.0,0.8212,manual_review_score
10485,11495,SFP_F_MEX_0109_86,SFP_F_MEX_1905_96,SFP_F_MEX_0109_86,SFP_F_MEX_1905_96,transacciones|transacciones_mexico_2023.csv|486,transacciones|transacciones_mexico_2023.csv|1496,s flores perez,sofia flores,1986-06-27,1986-06-27,F,F,birthdate_country | birthdate_lastname_soundex_country,0.7339,1.0,1.0,0.5,0.0,0.7436,manual_review_score
11495,14937,SFP_F_MEX_1905_96,SFP_F_MEX_0507_04,SFP_F_MEX_1905_96,SFP_F_MEX_0507_04,transacciones|transacciones_mexico_2023.csv|1496,transacciones|transacciones_mexico_2025.csv|1604,sofia flores,sofia flores perez,1986-06-27,1986-06-27,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9333,1.0,1.0,0.5,0.0,0.8233,manual_review_score
10508,12179,DRC_M_MEX_2007_09,DRC_M_MEX_2504_13,DRC_M_MEX_2007_09,DRC_M_MEX_2504_13,transacciones|transacciones_mexico_2023.csv|509,transacciones|transacciones_mexico_2024.csv|513,daniel rodriguez cruz,daniel rodriguez,1981-05-22,1981-05-22,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9524,1.0,1.0,0.5,0.0,0.831,manual_review_score
12179,12880,DRC_M_MEX_2504_13,DRC_M_MEX_2211_14,DRC_M_MEX_2504_13,DRC_M_MEX_2211_14,transacciones|transacciones_mexico_2024.csv|513,transacciones|transacciones_mexico_2024.csv|1214,daniel rodriguez,daniel rodriguez cruz,1981-05-22,1981-05-22,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9524,1.0,1.0,0.5,0.0,0.831,manual_review_score
11939,14079,VTM_F_MEX_0604_73,VTM_F_MEX_2907_46,VTM_F_MEX_0604_73,VTM_F_MEX_2907_46,transacciones|transacciones_mexico_2024.csv|273,transacciones|transacciones_mexico_2025.csv|746,valeria torres,valeria torres martinez,2011-11-12,2011-11-12,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9217,1.0,1.0,0.5,0.0,0.8187,manual_review_score
11515,12603,VRL_F_MEX_0309_16,VRL_F_MEX_2610_37,VRL_F_MEX_0309_16,VRL_F_MEX_2610_37,transacciones|transacciones_mexico_2023.csv|1516,transacciones|transacciones_mexico_2024.csv|937,valeria rodriguez lopez,valeria rodriguez,1971-10-17,1971-10-17,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9478,1.0,1.0,0.5,0.0,0.8291,manual_review_score
10545,11389,APT_F_MEX_0108_46,APT_F_MEX_1205_90,APT_F_MEX_0108_46,APT_F_MEX_1205_90,transacciones|transacciones_mexico_2023.csv|546,transacciones|transacciones_mexico_2023.csv|1390,ana perez torres,ana perez,2000-03-06,2000-03-06,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9125,1.0,1.0,0.5,0.0,0.815,manual_review_score
10549,12583,LMC_F_MEX_3112_50,LMC_F_MEX_1809_17,LMC_F_MEX_3112_50,LMC_F_MEX_1809_17,transacciones|transacciones_mexico_2023.csv|550,transacciones|transacciones_mexico_2024.csv|917,laura martinez,laura martinez castillo,1943-08-18,1943-08-18,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9217,1.0,1.0,0.5,0.0,0.8187,manual_review_score
10549,12538,LMC_F_MEX_3112_50,LMC_F_MEX_2212_72,LMC_F_MEX_3112_50,LMC_F_MEX_2212_72,transacciones|transacciones_mexico_2023.csv|550,transacciones|transacciones_mexico_2024.csv|872,laura martinez,laura martinez castillo,1943-08-18,1943-08-18,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9217,1.0,1.0,0.5,0.0,0.8187,manual_review_score
10621,11284,RCF_M_MEX_1601_22,RCF_M_MEX_1105_85,RCF_M_MEX_1601_22,RCF_M_MEX_1105_85,transacciones|transacciones_mexico_2023.csv|622,transacciones|transacciones_mexico_2023.csv|1285,ricardo cruz flores,ricardo cruz,1998-09-17,1998-09-17,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9263,1.0,1.0,0.5,0.0,0.8205,manual_review_score
10651,10836,FMT_F_MEX_0608_52,FMT_F_MEX_2301_37,FMT_F_MEX_0608_52,FMT_F_MEX_2301_37,transacciones|transacciones_mexico_2023.csv|652,transacciones|transacciones_mexico_2023.csv|837,fernanda martinez,fernanda martinez torres,1996-01-22,1996-01-22,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9417,1.0,1.0,0.5,0.0,0.8267,manual_review_score
10651,11928,FMT_F_MEX_0608_52,FMT_F_MEX_2210_62,FMT_F_MEX_0608_52,FMT_F_MEX_2210_62,transacciones|transacciones_mexico_2023.csv|652,transacciones|transacciones_mexico_2024.csv|262,fernanda martinez,fernanda martinez torres,1996-01-22,1996-01-22,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9417,1.0,1.0,0.5,0.0,0.8267,manual_review_score
10725,13816,EGP_F_MEX_2006_26,EGP_F_MEX_0904_83,EGP_F_MEX_2006_26,EGP_F_MEX_0904_83,transacciones|transacciones_mexico_2023.csv|726,transacciones|transacciones_mexico_2025.csv|483,elena garcia,elena garcia,1968-09-03,1968-09-03,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,1.0,1.0,1.0,0.5,0.0,0.85,manual_review_score
